transcript_id,gene_id,gene_name,chromosome,start,end,strand
MSTRG.506.2,MSTRG.506,NA,1,22654062,22661634,+
MSTRG.507.1,MSTRG.507,NA,1,23019846,23050491,+
MSTRG.507.2,MSTRG.507,NA,1,23019846,23050491,+
MSTRG.508.1,MSTRG.508,NA,1,23054954,23056039,+
MSTRG.509.1,MSTRG.509,NA,1,23057483,23073319,+
MSTRG.510.1,MSTRG.510,NA,1,23077277,23079659,+
MSTRG.511.1,MSTRG.511,NA,1,23081482,23083642,+
MSTRG.515.1,MSTRG.515,NA,1,23302691,23303257,.
MSTRG.516.1,MSTRG.516,NA,1,23304155,23304548,.
MSTRG.517.1,MSTRG.517,NA,1,23362008,23368050,-
MSTRG.518.2,MSTRG.518,NA,1,23323513,23338608,-
MSTRG.520.1,MSTRG.520,NA,1,23392118,23392795,.
MSTRG.521.1,MSTRG.521,NA,1,23397540,23408685,-
MSTRG.523.1,MSTRG.523,NA,1,23429630,23431125,-
MSTRG.524.1,MSTRG.524,NA,1,23431710,23434551,-
MSTRG.525.1,MSTRG.525,NA,1,23435884,23436657,-
MSTRG.526.1,MSTRG.526,NA,1,23441671,23484183,-
MSTRG.527.1,MSTRG.527,NA,1,23437136,23441460,-
MSTRG.527.2,MSTRG.527,NA,1,23437442,23441460,-
MSTRG.529.1,MSTRG.529,NA,1,23691819,23696425,+
MSTRG.530.1,MSTRG.530,NA,1,23749848,23751130,+
MSTRG.531.1,MSTRG.531,NA,1,23752394,23754213,+
MSTRG.532.1,MSTRG.532,NA,1,23754428,23756383,+
MSTRG.533.1,MSTRG.533,NA,1,23757075,23759679,+
MSTRG.534.1,MSTRG.534,NA,1,23786359,23788228,+
MSTRG.535.1,MSTRG.535,NA,1,23791169,23793739,+
MSTRG.536.1,MSTRG.536,NA,1,23845776,23854562,-
MSTRG.538.1,MSTRG.538,NA,1,23970992,23975118,-
MSTRG.538.2,MSTRG.538,NA,1,23971541,23975118,-
MSTRG.539.1,MSTRG.539,NA,1,23976899,23977184,.
MSTRG.540.1,MSTRG.540,NA,1,23977993,23978777,-
MSTRG.541.1,MSTRG.541,NA,1,24167985,24168317,.
MSTRG.542.1,MSTRG.542,NA,1,24337076,24337789,+
MSTRG.543.1,MSTRG.543,NA,1,24415836,24419635,+
MSTRG.544.1,MSTRG.544,NA,1,24460531,24469218,+
MSTRG.546.1,MSTRG.546,NA,1,24533242,24535385,+
MSTRG.547.1,MSTRG.547,NA,1,24646701,24651600,+
MSTRG.548.1,MSTRG.548,NA,1,24652496,24652999,+
MSTRG.549.1,MSTRG.549,NA,1,24745402,24814221,+
MSTRG.550.1,MSTRG.550,NA,1,24654854,24669587,+
MSTRG.550.2,MSTRG.550,NA,1,24654867,24671484,+
MSTRG.550.3,MSTRG.550,NA,1,24654869,24666925,+
MSTRG.551.1,MSTRG.551,NA,1,24839893,24843607,+
MSTRG.552.1,MSTRG.552,NA,1,25223163,25225100,-
MSTRG.553.1,MSTRG.553,NA,1,25227441,25232522,-
MSTRG.555.1,MSTRG.555,NA,1,25485628,25498599,+
MSTRG.556.1,MSTRG.556,NA,1,25338402,25360916,+
MSTRG.561.1,MSTRG.561,NA,1,25784935,25785241,.
MSTRG.563.1,MSTRG.563,NA,1,25832472,25832684,.
MSTRG.564.1,MSTRG.564,NA,1,25820662,25829688,+
MSTRG.565.1,MSTRG.565,NA,1,25900562,25903802,-
MSTRG.566.1,MSTRG.566,NA,1,26022960,26024469,-
MSTRG.567.1,MSTRG.567,NA,1,26031478,26033255,+
MSTRG.568.1,MSTRG.568,NA,1,26033705,26034970,+
MSTRG.569.1,MSTRG.569,NA,1,26244306,26255372,+
MSTRG.570.1,MSTRG.570,NA,1,26269494,26271394,+
MSTRG.571.1,MSTRG.571,NA,1,26280164,26281565,+
MSTRG.572.1,MSTRG.572,NA,1,26284142,26284849,-
MSTRG.573.1,MSTRG.573,NA,1,26438175,26442865,+
MSTRG.574.1,MSTRG.574,NA,1,26447586,26457941,+
MSTRG.576.1,MSTRG.576,NA,1,26555015,26555621,+
MSTRG.577.1,MSTRG.577,NA,1,26558824,26561606,+
MSTRG.579.1,MSTRG.579,NA,1,26773344,26773692,+
MSTRG.581.1,MSTRG.581,NA,1,26780825,26781895,.
MSTRG.584.1,MSTRG.584,NA,1,26700784,26701009,.
MSTRG.585.1,MSTRG.585,NA,1,26852850,26854104,+
MSTRG.586.1,MSTRG.586,NA,1,26854799,26855010,.
MSTRG.587.1,MSTRG.587,NA,1,26885986,26889126,-
MSTRG.588.1,MSTRG.588,NA,1,26891097,26897373,-
MSTRG.589.1,MSTRG.589,NA,1,26921804,26946423,+
MSTRG.590.1,MSTRG.590,NA,1,27102548,27105947,-
MSTRG.592.1,MSTRG.592,NA,1,27154383,27154913,.
MSTRG.594.1,MSTRG.594,NA,1,27293930,27294619,+
MSTRG.595.1,MSTRG.595,NA,1,27296352,27301280,+
MSTRG.596.1,MSTRG.596,NA,1,27304574,27304789,.
MSTRG.597.1,MSTRG.597,NA,1,27305082,27306330,+
MSTRG.598.1,MSTRG.598,NA,1,27306453,27306688,.
MSTRG.599.1,MSTRG.599,NA,1,27308005,27308218,.
MSTRG.600.1,MSTRG.600,NA,1,27348834,27349410,+
MSTRG.601.1,MSTRG.601,NA,1,27355161,27355563,.
MSTRG.602.1,MSTRG.602,NA,1,27356026,27356984,-
MSTRG.604.1,MSTRG.604,NA,1,27358763,27360259,-
MSTRG.606.1,MSTRG.606,NA,1,27361360,27362482,-
MSTRG.607.1,MSTRG.607,NA,1,27363917,27364695,-
MSTRG.609.1,MSTRG.609,NA,1,27412523,27419076,-
MSTRG.610.1,MSTRG.610,NA,1,27435534,27435749,.
MSTRG.611.1,MSTRG.611,NA,1,27448842,27449345,.
MSTRG.612.1,MSTRG.612,NA,1,27459602,27459816,.
MSTRG.613.1,MSTRG.613,NA,1,27471715,27471963,.
MSTRG.614.1,MSTRG.614,NA,1,27475168,27476006,.
MSTRG.615.1,MSTRG.615,NA,1,27488068,27490123,-
MSTRG.615.2,MSTRG.615,NA,1,27488335,27490123,-
MSTRG.618.2,MSTRG.618,NA,1,27603365,27604064,-
MSTRG.620.1,MSTRG.620,NA,1,27755202,27760727,+
MSTRG.621.1,MSTRG.621,NA,1,27822938,27823378,.
MSTRG.623.1,MSTRG.623,NA,1,27823685,27824179,.
MSTRG.624.1,MSTRG.624,NA,1,27841022,27850406,+
MSTRG.624.2,MSTRG.624,NA,1,27841181,27843330,+
MSTRG.626.1,MSTRG.626,NA,1,27876228,27879823,+
MSTRG.627.1,MSTRG.627,NA,1,27877107,27877353,.
MSTRG.628.1,MSTRG.628,NA,1,27879918,27882225,+
MSTRG.629.1,MSTRG.629,NA,1,27885301,27886079,+
MSTRG.630.1,MSTRG.630,NA,1,27894352,27897702,-
MSTRG.631.1,MSTRG.631,NA,1,27906952,27914105,-
MSTRG.633.1,MSTRG.633,NA,1,27989701,27993560,-
MSTRG.634.1,MSTRG.634,NA,1,28004368,28013199,-
MSTRG.635.1,MSTRG.635,NA,1,28013284,28038905,-
MSTRG.636.1,MSTRG.636,NA,1,28019608,28019906,.
MSTRG.638.1,MSTRG.638,NA,1,28200555,28205350,-
MSTRG.639.1,MSTRG.639,NA,1,28236157,28238099,+
MSTRG.640.1,MSTRG.640,NA,1,28269213,28271856,+
MSTRG.641.1,MSTRG.641,NA,1,28272715,28274989,+
MSTRG.642.1,MSTRG.642,NA,1,28281307,28281556,.
MSTRG.646.1,MSTRG.646,NA,1,28496673,28497185,.
MSTRG.647.1,MSTRG.647,NA,1,28497519,28497812,.
MSTRG.650.1,MSTRG.650,NA,1,28560603,28561470,+
MSTRG.652.1,MSTRG.652,NA,1,28578549,28579990,-
MSTRG.652.2,MSTRG.652,NA,1,28578549,28579990,-
MSTRG.655.1,MSTRG.655,NA,1,28603157,28605588,-
MSTRG.656.1,MSTRG.656,NA,1,28613327,28622022,-
MSTRG.658.1,MSTRG.658,NA,1,28683616,28691611,+
MSTRG.658.2,MSTRG.658,NA,1,28683631,28690186,+
MSTRG.659.1,MSTRG.659,NA,1,28704193,28710595,+
MSTRG.660.1,MSTRG.660,NA,1,28737067,28742522,+
MSTRG.661.1,MSTRG.661,NA,1,28743778,28769050,+
MSTRG.663.1,MSTRG.663,NA,1,29053213,29112448,+
MSTRG.663.2,MSTRG.663,NA,1,29065026,29112448,+
MSTRG.664.1,MSTRG.664,NA,1,29115699,29116931,+
MSTRG.665.1,MSTRG.665,NA,1,29148729,29181856,-
MSTRG.665.2,MSTRG.665,NA,1,29150101,29166104,-
MSTRG.665.3,MSTRG.665,NA,1,29168473,29181856,-
MSTRG.666.1,MSTRG.666,NA,1,29180532,29180805,.
MSTRG.668.1,MSTRG.668,NA,1,30880711,30881500,.
MSTRG.670.1,MSTRG.670,NA,1,30882153,30882399,.
MSTRG.671.1,MSTRG.671,NA,1,30883377,30883682,.
MSTRG.672.1,MSTRG.672,NA,1,30893361,30895749,.
MSTRG.673.1,MSTRG.673,NA,1,30931662,30931908,.
MSTRG.674.1,MSTRG.674,NA,1,30932698,30936884,-
MSTRG.675.1,MSTRG.675,NA,1,30945358,30950261,-
MSTRG.676.1,MSTRG.676,NA,1,30966004,30967192,-
MSTRG.677.1,MSTRG.677,NA,1,30968480,31065665,-
MSTRG.678.1,MSTRG.678,NA,1,31259747,31261561,-
MSTRG.679.1,MSTRG.679,NA,1,31286660,31286872,.
MSTRG.680.1,MSTRG.680,NA,1,31337173,31346736,+
MSTRG.681.1,MSTRG.681,NA,1,31348739,31364821,+
MSTRG.684.1,MSTRG.684,NA,1,31586723,31587028,+
MSTRG.685.1,MSTRG.685,NA,1,31629865,31630539,.
MSTRG.686.2,MSTRG.686,NA,1,31652569,31662586,-
MSTRG.686.4,MSTRG.686,NA,1,31681628,31686135,-
MSTRG.686.5,MSTRG.686,NA,1,31684316,31684980,-
MSTRG.686.6,MSTRG.686,NA,1,31687386,31697088,-
MSTRG.686.7,MSTRG.686,NA,1,31687886,31697088,-
MSTRG.686.8,MSTRG.686,NA,1,31690280,31697088,-
MSTRG.686.9,MSTRG.686,NA,1,31697233,31704088,-
MSTRG.686.10,MSTRG.686,NA,1,31697233,31704088,-
MSTRG.688.1,MSTRG.688,NA,1,31741385,31741882,-
MSTRG.689.1,MSTRG.689,NA,1,31742899,31746659,-
MSTRG.691.1,MSTRG.691,NA,1,31791008,31792356,-
MSTRG.692.1,MSTRG.692,NA,1,31792428,31793463,-
MSTRG.694.1,MSTRG.694,NA,1,31935229,31935501,.
MSTRG.695.1,MSTRG.695,NA,1,31907806,31919151,-
MSTRG.695.2,MSTRG.695,NA,1,31911695,31919151,-
MSTRG.697.1,MSTRG.697,NA,1,32013912,32042837,+
MSTRG.698.1,MSTRG.698,NA,1,32108122,32156920,+
MSTRG.699.1,MSTRG.699,NA,1,32163190,32170908,+
MSTRG.700.1,MSTRG.700,NA,1,32175911,32176309,.
MSTRG.701.1,MSTRG.701,NA,1,32157364,32162498,+
MSTRG.702.1,MSTRG.702,NA,1,32179761,32180512,+
MSTRG.703.1,MSTRG.703,NA,1,32181264,32188086,+
MSTRG.704.1,MSTRG.704,NA,1,32190201,32195433,+
MSTRG.705.1,MSTRG.705,NA,1,32215710,32216429,-
MSTRG.706.1,MSTRG.706,NA,1,32223969,32224462,+
MSTRG.707.1,MSTRG.707,NA,1,32226183,32231365,+
MSTRG.708.1,MSTRG.708,NA,1,32231481,32232276,-
MSTRG.710.1,MSTRG.710,NA,1,32327576,32330712,+
MSTRG.711.1,MSTRG.711,NA,1,32329665,32330458,.
MSTRG.712.1,MSTRG.712,NA,1,32331568,32333613,+
MSTRG.717.1,MSTRG.717,NA,1,32480890,32485544,+
MSTRG.718.1,MSTRG.718,NA,1,32621836,32650525,-
MSTRG.718.2,MSTRG.718,NA,1,32649686,32650525,-
MSTRG.719.1,MSTRG.719,NA,1,32623313,32623905,.
MSTRG.720.1,MSTRG.720,NA,1,32633875,32634792,-
MSTRG.721.1,MSTRG.721,NA,1,32651232,32657572,+
MSTRG.722.1,MSTRG.722,NA,1,32668245,32669338,+
MSTRG.723.1,MSTRG.723,NA,1,32679640,32680367,.
MSTRG.724.1,MSTRG.724,NA,1,32681342,32684460,-
MSTRG.725.1,MSTRG.725,NA,1,32695834,32702687,-
MSTRG.726.1,MSTRG.726,NA,1,32742114,32768681,+
MSTRG.727.1,MSTRG.727,NA,1,32775639,32786448,-
MSTRG.730.1,MSTRG.730,NA,1,32826182,32826567,.
MSTRG.731.1,MSTRG.731,NA,1,32837490,32837783,.
MSTRG.732.1,MSTRG.732,NA,1,32852550,32852766,.
MSTRG.733.1,MSTRG.733,NA,1,32864345,32864752,-
MSTRG.734.1,MSTRG.734,NA,1,32894440,32895763,-
MSTRG.735.2,MSTRG.735,NA,1,32948259,32961644,-
MSTRG.736.1,MSTRG.736,NA,1,33036279,33036492,.
MSTRG.737.1,MSTRG.737,NA,1,33009971,33021447,-
MSTRG.738.1,MSTRG.738,NA,1,33021601,33024568,-
MSTRG.739.1,MSTRG.739,NA,1,33082273,33093331,+
MSTRG.740.1,MSTRG.740,NA,1,33093336,33094785,+
MSTRG.741.1,MSTRG.741,NA,1,33256629,33276421,+
MSTRG.743.1,MSTRG.743,NA,1,33323626,33334430,-
MSTRG.744.1,MSTRG.744,NA,1,33335819,33336066,.
MSTRG.745.1,MSTRG.745,NA,1,33338819,33339673,.
MSTRG.747.1,MSTRG.747,NA,1,33372413,33375678,-
MSTRG.748.1,MSTRG.748,NA,1,33516076,33519652,-
MSTRG.748.2,MSTRG.748,NA,1,33516256,33519652,-
MSTRG.749.1,MSTRG.749,NA,1,33541159,33542817,-
MSTRG.750.1,MSTRG.750,NA,1,33523297,33533907,-
MSTRG.750.2,MSTRG.750,NA,1,33527225,33537477,-
MSTRG.752.1,MSTRG.752,NA,1,33567704,33571556,-
MSTRG.754.1,MSTRG.754,NA,1,33625138,33633523,-
MSTRG.755.1,MSTRG.755,NA,1,33636448,33658015,-
MSTRG.756.1,MSTRG.756,NA,1,33662922,33714864,-
MSTRG.756.2,MSTRG.756,NA,1,33700516,33724292,-
MSTRG.758.1,MSTRG.758,NA,1,33794377,33795803,+
MSTRG.758.2,MSTRG.758,NA,1,33794377,33795803,+
MSTRG.758.3,MSTRG.758,NA,1,33794490,33795803,+
MSTRG.758.4,MSTRG.758,NA,1,33794641,33795803,+
MSTRG.759.1,MSTRG.759,NA,1,33799642,33803953,.
MSTRG.760.1,MSTRG.760,NA,1,33804279,33804597,.
MSTRG.761.1,MSTRG.761,NA,1,33813378,33815452,.
MSTRG.762.1,MSTRG.762,NA,1,33884057,33884785,.
MSTRG.763.1,MSTRG.763,NA,1,33952344,33952650,-
MSTRG.764.1,MSTRG.764,NA,1,33956850,33957106,.
MSTRG.765.1,MSTRG.765,NA,1,33987510,33988008,.
MSTRG.766.1,MSTRG.766,NA,1,33993107,33994033,.
MSTRG.767.1,MSTRG.767,NA,1,33994352,33994606,.
MSTRG.768.1,MSTRG.768,NA,1,34008806,34010380,.
MSTRG.769.1,MSTRG.769,NA,1,34010890,34011116,.
MSTRG.770.1,MSTRG.770,NA,1,34012010,34012557,.
MSTRG.771.1,MSTRG.771,NA,1,34059314,34059636,.
MSTRG.772.1,MSTRG.772,NA,1,34074229,34074842,.
MSTRG.773.1,MSTRG.773,NA,1,34088976,34164947,-
MSTRG.773.2,MSTRG.773,NA,1,34088976,34166278,-
MSTRG.774.1,MSTRG.774,NA,1,34157327,34158056,.
MSTRG.775.1,MSTRG.775,NA,1,34208158,34212396,+
MSTRG.776.1,MSTRG.776,NA,1,35008845,35010598,-
MSTRG.777.1,MSTRG.777,NA,1,35010749,35011939,-
MSTRG.778.1,MSTRG.778,NA,1,35015133,35019634,-
MSTRG.779.1,MSTRG.779,NA,1,35176390,35177823,-
MSTRG.779.2,MSTRG.779,NA,1,35176390,35177823,-
MSTRG.780.1,MSTRG.780,NA,1,35184099,35191184,-
MSTRG.783.1,MSTRG.783,NA,1,35295101,35295506,.
MSTRG.785.1,MSTRG.785,NA,1,35388973,35390096,+
MSTRG.786.1,MSTRG.786,NA,1,35418443,35419643,+
MSTRG.787.1,MSTRG.787,NA,1,35434573,35434829,-
MSTRG.790.1,MSTRG.790,NA,1,35392165,35408126,+
MSTRG.791.1,MSTRG.791,NA,1,35453557,35460504,-
MSTRG.792.1,MSTRG.792,NA,1,35462575,35557297,-
MSTRG.793.1,MSTRG.793,NA,1,35602840,35605270,-
MSTRG.794.1,MSTRG.794,NA,1,35559163,35560995,+
MSTRG.795.1,MSTRG.795,NA,1,35561096,35565413,+
MSTRG.796.1,MSTRG.796,NA,1,35609247,35641452,-
MSTRG.798.1,MSTRG.798,NA,1,35819211,35819417,.
MSTRG.799.1,MSTRG.799,NA,1,35819794,35820384,.
MSTRG.800.1,MSTRG.800,NA,1,35822868,35825424,+
MSTRG.801.1,MSTRG.801,NA,1,35825900,35831567,+
MSTRG.802.1,MSTRG.802,NA,1,35833989,35835977,+
MSTRG.803.1,MSTRG.803,NA,1,35854988,35855389,.
MSTRG.804.1,MSTRG.804,NA,1,35883394,35893726,+
MSTRG.804.2,MSTRG.804,NA,1,35888376,35893278,+
MSTRG.805.1,MSTRG.805,NA,1,35894000,35895271,+
MSTRG.806.1,MSTRG.806,NA,1,35901442,35914001,+
MSTRG.807.1,MSTRG.807,NA,1,35915348,35919578,+
MSTRG.808.1,MSTRG.808,NA,1,35922421,35923155,.
MSTRG.809.1,MSTRG.809,NA,1,35924079,35925357,.
MSTRG.810.1,MSTRG.810,NA,1,35931358,36005813,+
MSTRG.810.2,MSTRG.810,NA,1,35973375,35982848,+
MSTRG.811.1,MSTRG.811,NA,1,36009475,36036215,+
MSTRG.812.1,MSTRG.812,NA,1,36039790,36040434,+
MSTRG.813.1,MSTRG.813,NA,1,36092005,36093902,+
MSTRG.814.1,MSTRG.814,NA,1,36136578,36137322,.
MSTRG.815.1,MSTRG.815,NA,1,36137796,36139819,-
MSTRG.816.1,MSTRG.816,NA,1,36227052,36227309,.
MSTRG.817.1,MSTRG.817,NA,1,36236464,36236718,.
MSTRG.822.1,MSTRG.822,NA,1,36292647,36305179,+
MSTRG.822.2,MSTRG.822,NA,1,36292647,36305179,+
MSTRG.824.1,MSTRG.824,NA,1,36358296,36385780,-
MSTRG.825.1,MSTRG.825,NA,1,36393991,36397824,-
MSTRG.826.1,MSTRG.826,NA,1,36456223,36460777,-
MSTRG.827.1,MSTRG.827,NA,1,36340808,36343950,-
MSTRG.829.1,MSTRG.829,NA,1,36472579,36475512,-
MSTRG.829.2,MSTRG.829,NA,1,36472579,36475512,-
MSTRG.830.1,MSTRG.830,NA,1,36795613,36796753,.
MSTRG.831.1,MSTRG.831,NA,1,36797480,36802143,.
MSTRG.833.1,MSTRG.833,NA,1,36939664,36939938,.
MSTRG.834.1,MSTRG.834,NA,1,36940960,36941170,.
MSTRG.836.1,MSTRG.836,NA,1,36976681,36976929,.
MSTRG.837.2,MSTRG.837,NA,1,36958422,36960476,-
MSTRG.837.3,MSTRG.837,NA,1,36958422,36960476,-
MSTRG.838.1,MSTRG.838,NA,1,36978468,36978677,.
MSTRG.839.1,MSTRG.839,NA,1,36980349,36980566,.
MSTRG.840.1,MSTRG.840,NA,1,36997203,36997421,.
MSTRG.841.1,MSTRG.841,NA,1,36999015,36999294,.
MSTRG.842.1,MSTRG.842,NA,1,37003480,37003824,.
MSTRG.843.1,MSTRG.843,NA,1,37013729,37014121,.
MSTRG.844.1,MSTRG.844,NA,1,37014746,37015062,.
MSTRG.845.1,MSTRG.845,NA,1,37017641,37018575,.
MSTRG.846.1,MSTRG.846,NA,1,37480372,37481750,+
MSTRG.847.1,MSTRG.847,NA,1,37540427,37553398,-
MSTRG.848.1,MSTRG.848,NA,1,37566722,37568361,-
MSTRG.849.1,MSTRG.849,NA,1,37590771,37595890,-
MSTRG.852.1,MSTRG.852,NA,1,37835120,37838758,-
MSTRG.854.1,MSTRG.854,NA,1,37562209,37565563,+
MSTRG.855.1,MSTRG.855,NA,1,37494014,37514686,-
MSTRG.856.1,MSTRG.856,NA,1,37886887,37891425,-
MSTRG.857.1,MSTRG.857,NA,1,37969396,37978827,-
MSTRG.858.1,MSTRG.858,NA,1,37978988,37980656,-
MSTRG.859.1,MSTRG.859,NA,1,37984110,37984759,-
MSTRG.860.1,MSTRG.860,NA,1,37987621,37990027,-
MSTRG.861.1,MSTRG.861,NA,1,37996654,37997742,-
MSTRG.862.1,MSTRG.862,NA,1,37998034,37999388,-
MSTRG.863.1,MSTRG.863,NA,1,38016224,38018523,+
MSTRG.864.1,MSTRG.864,NA,1,38019290,38023566,+
MSTRG.865.1,MSTRG.865,NA,1,38055068,38056347,.
MSTRG.866.1,MSTRG.866,NA,1,38061235,38061484,.
MSTRG.867.1,MSTRG.867,NA,1,38063703,38064366,.
MSTRG.868.1,MSTRG.868,NA,1,38068707,38069334,.
MSTRG.869.1,MSTRG.869,NA,1,38103760,38104032,.
MSTRG.870.1,MSTRG.870,NA,1,38107118,38107433,.
MSTRG.871.1,MSTRG.871,NA,1,38115319,38116506,.
MSTRG.872.1,MSTRG.872,NA,1,38852447,38855903,-
MSTRG.873.1,MSTRG.873,NA,1,38867788,38868408,.
MSTRG.874.1,MSTRG.874,NA,1,38991455,39001107,+
MSTRG.875.1,MSTRG.875,NA,1,38992257,38992654,.
MSTRG.876.1,MSTRG.876,NA,1,39004307,39005581,.
MSTRG.877.1,MSTRG.877,NA,1,39026354,39034613,+
MSTRG.878.1,MSTRG.878,NA,1,39050093,39050405,.
MSTRG.879.1,MSTRG.879,NA,1,39053128,39053411,.
MSTRG.880.1,MSTRG.880,NA,1,39081748,39082589,.
MSTRG.881.1,MSTRG.881,NA,1,39085762,39086487,.
MSTRG.882.1,MSTRG.882,NA,1,39091199,39091521,.
MSTRG.883.1,MSTRG.883,NA,1,39092213,39092440,.
MSTRG.884.1,MSTRG.884,NA,1,39103181,39103497,.
MSTRG.885.1,MSTRG.885,NA,1,39107120,39108373,.
MSTRG.886.1,MSTRG.886,NA,1,39112552,39116678,.
MSTRG.887.1,MSTRG.887,NA,1,39122324,39177702,-
MSTRG.888.1,MSTRG.888,NA,1,39122556,39123222,.
MSTRG.889.1,MSTRG.889,NA,1,39140160,39140372,.
MSTRG.890.1,MSTRG.890,NA,1,39141753,39142078,.
MSTRG.891.1,MSTRG.891,NA,1,39149027,39149960,.
MSTRG.892.1,MSTRG.892,NA,1,39161233,39161696,.
MSTRG.893.1,MSTRG.893,NA,1,39164962,39165303,.
MSTRG.894.1,MSTRG.894,NA,1,39174624,39174973,.
MSTRG.895.1,MSTRG.895,NA,1,39195575,39196029,.
MSTRG.897.1,MSTRG.897,NA,1,39557079,39559564,-
MSTRG.898.1,MSTRG.898,NA,1,39560883,39562495,-
MSTRG.898.2,MSTRG.898,NA,1,39560983,39563670,-
MSTRG.899.1,MSTRG.899,NA,1,39563722,39576796,-
MSTRG.900.1,MSTRG.900,NA,1,39657824,39658029,.
MSTRG.901.10,MSTRG.901,NA,1,39480881,39486976,+
MSTRG.902.1,MSTRG.902,NA,1,39752923,39762615,+
MSTRG.903.1,MSTRG.903,NA,1,39841646,39844151,-
MSTRG.905.2,MSTRG.905,NA,1,39965883,39967169,+
MSTRG.906.1,MSTRG.906,NA,1,39961892,39962427,.
MSTRG.907.1,MSTRG.907,NA,1,39964616,39964932,.
MSTRG.908.1,MSTRG.908,NA,1,39967627,39970005,+
MSTRG.909.1,MSTRG.909,NA,1,40040703,40064560,+
MSTRG.909.2,MSTRG.909,NA,1,40040753,40064370,+
MSTRG.910.1,MSTRG.910,NA,1,40042251,40043178,.
MSTRG.911.1,MSTRG.911,NA,1,40055017,40055246,.
MSTRG.912.1,MSTRG.912,NA,1,40067655,40072641,+
MSTRG.914.1,MSTRG.914,NA,1,40162913,40163202,.
MSTRG.915.1,MSTRG.915,NA,1,40184327,40184703,.
MSTRG.916.1,MSTRG.916,NA,1,40258125,40267821,+
MSTRG.917.1,MSTRG.917,NA,1,40281364,40292469,+
MSTRG.918.2,MSTRG.918,NA,1,40301232,40304580,-
MSTRG.920.1,MSTRG.920,NA,1,40315589,40317505,-
MSTRG.921.1,MSTRG.921,NA,1,40373783,40375117,.
MSTRG.922.1,MSTRG.922,NA,1,40376953,40377949,.
MSTRG.923.1,MSTRG.923,NA,1,40378170,40380110,.
MSTRG.924.1,MSTRG.924,NA,1,40380631,40381834,.
MSTRG.925.1,MSTRG.925,NA,1,40382635,40383885,.
MSTRG.926.1,MSTRG.926,NA,1,40384912,40385452,.
MSTRG.927.1,MSTRG.927,NA,1,40385992,40387724,.
MSTRG.928.1,MSTRG.928,NA,1,40388116,40388863,.
MSTRG.929.1,MSTRG.929,NA,1,40391570,40395645,.
MSTRG.930.1,MSTRG.930,NA,1,40396183,40396444,.
MSTRG.931.1,MSTRG.931,NA,1,40397817,40398073,.
MSTRG.932.1,MSTRG.932,NA,1,40399561,40400725,.
MSTRG.933.1,MSTRG.933,NA,1,40406373,40424700,+
MSTRG.934.1,MSTRG.934,NA,1,40457375,40462679,+
MSTRG.935.1,MSTRG.935,NA,1,40481715,40489180,+
MSTRG.936.1,MSTRG.936,NA,1,40509452,40509770,+
MSTRG.937.1,MSTRG.937,NA,1,40749503,40753174,+
MSTRG.939.1,MSTRG.939,NA,1,40987400,40991226,+
MSTRG.940.1,MSTRG.940,NA,1,41028652,41037541,-
MSTRG.941.1,MSTRG.941,NA,1,41041924,41042833,-
MSTRG.942.1,MSTRG.942,NA,1,41048807,41075449,-
MSTRG.943.1,MSTRG.943,NA,1,41528215,41529070,-
MSTRG.944.1,MSTRG.944,NA,1,41561389,41561607,.
MSTRG.945.1,MSTRG.945,NA,1,41853967,41854218,.
MSTRG.946.1,MSTRG.946,NA,1,41888736,41889275,.
MSTRG.947.1,MSTRG.947,NA,1,42176816,42177807,.
MSTRG.948.1,MSTRG.948,NA,1,42178108,42178337,.
MSTRG.951.1,MSTRG.951,NA,1,42468887,42469154,.
MSTRG.952.1,MSTRG.952,NA,1,42666554,42676758,+
MSTRG.954.1,MSTRG.954,NA,1,42693487,42702230,+
MSTRG.954.2,MSTRG.954,NA,1,42693487,42702230,+
MSTRG.955.1,MSTRG.955,NA,1,42747352,42748279,-
MSTRG.956.1,MSTRG.956,NA,1,42757912,42762430,-
MSTRG.957.1,MSTRG.957,NA,1,42773562,42774868,+
MSTRG.958.1,MSTRG.958,NA,1,42807260,42817227,-
MSTRG.959.1,MSTRG.959,NA,1,42840144,42842826,+
MSTRG.960.1,MSTRG.960,NA,1,42842879,42844742,-
MSTRG.962.1,MSTRG.962,NA,1,42849909,42850207,.
MSTRG.963.1,MSTRG.963,NA,1,42926167,42927845,-
MSTRG.964.1,MSTRG.964,NA,1,42928943,42930036,-
MSTRG.965.1,MSTRG.965,NA,1,42934742,42934959,.
MSTRG.966.1,MSTRG.966,NA,1,42936667,42936870,.
MSTRG.967.1,MSTRG.967,NA,1,42942969,42958860,-
MSTRG.968.1,MSTRG.968,NA,1,43164310,43166920,-
MSTRG.969.1,MSTRG.969,NA,1,43171274,43172210,-
MSTRG.970.1,MSTRG.970,NA,1,43308082,43308828,+
MSTRG.971.1,MSTRG.971,NA,1,43312073,43312526,+
MSTRG.972.1,MSTRG.972,NA,1,43317198,43317674,+
MSTRG.973.1,MSTRG.973,NA,1,43363614,43365373,-
MSTRG.975.1,MSTRG.975,NA,1,43403656,43404550,+
MSTRG.976.1,MSTRG.976,NA,1,43414750,43415018,.
MSTRG.977.1,MSTRG.977,NA,1,43415907,43416565,+
MSTRG.978.1,MSTRG.978,NA,1,43419755,43422829,+
MSTRG.980.1,MSTRG.980,NA,1,43426724,43427179,+
